StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Condition,RFSF1,RFSF2,RFSF3,RFSF4,RFSF5,RFSF6,RFSF7,RFSF8,RFSF9,RFSF10,RFSF11,RFSF12,RFSF13,RFSF14,RFSF15,RFSF16,RFSF17,RFSF18,RFSF19,RFSF20,RFSF21,RFSF22,RFSF23,RFSF24,RFSF25,RFSF26,RFSF27,RFSF28,RFSF29,RFSF30,Q94,Q95,Q96,Q97,Q98,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q119,Q171,Q172,Q173,Q174,Q175,Q182,Q148,Q149,Q150,Q151,Q152,Q153,Q154,Q155,Q156,Q157,Q158,Q159,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q170,Q171,Q172,Q176,Q178,Q179,Q180,Q181,Q54,Q55,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q66,Q64,Q65,Q7,Q1,Q2,Q183,Q9,Q10,Q11,Q11_2_TEXT,Q12,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q159,Q160,Q161,Q162,Q53,Q54,Q54_6_TEXT,Q56,Q57,Q61,Q62,Q62_3_TEXT,Q63,Q51,Q185,id
2/7/22 9:31,2/7/22 9:38,0,131.247.226.45,100,414,1,2/7/22 9:38,R_2ygsH8Ihyc5mxea,,,,,28.06190491,-82.40440369,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,3,4,4,4,4,2,4,4,4,3,3,4,3,4,4,4,3,3,4,3,3,1,1,1,1,1,5,3,3,4,3,2,2,4,4,2,2,2,2,2,3,2,4,4,2,3,2,3,2,3,2,2,3,3,3,3,3,5,5,4,3,1,3,4,4,3,4,2,2,3,2,4,olive,4,2,2,High school,4,4,5,5,5,3,5,5,5,4,6,3,3,5,18,2,,1,1,1,1,,1,2,Biology ,45576
2/7/22 11:14,2/7/22 11:22,0,131.247.224.252,100,480,1,2/7/22 11:22,R_RzaSfTQQmInAITv,,,,,28.06190491,-82.40440369,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,2,1,1,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,5,5,5,2,2,4,3,4,2,2,3,2,1,,olive,2,2,2,"through friends, family, sorority ",3,1,5,1,1,7,2,5,5,1,5,3,2,5,20,2,,6,1,4,3,Christian,4,1,health sciences,45776
2/7/22 12:16,2/7/22 12:24,0,173.169.207.109,100,489,1,2/7/22 12:24,R_2TEGIcEmGRLZlN0,,,,,27.89300537,-82.50740051,anonymous,EN,0.899999976,1,3,3,3,2,1,3,2,2,4,3,3,3,2,2,4,4,4,4,2,3,2,2,2,3,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,2,2,4,2,2,4,2,2,3,2,4,2,2,3,2,2,2,2,2,2,1,1,1,4,3,3,4,2,2,2,3,2,2,4,4,2,2,3,1,,olive,2,2,1,,1,4,5,2,5,5,5,3,4,4,3,3,3,6,21,2,,1,1,1,1,,1,2,Psychology,45041
2/7/22 13:24,2/7/22 13:35,0,131.247.224.159,100,611,1,2/7/22 13:35,R_3nl0YMjtc9LnzVM,,,,,28.06190491,-82.40440369,anonymous,EN,0.899999976,1,4,3,3,2,1,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,3,4,2,4,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,3,3,3,3,4,2,4,4,2,4,2,2,4,5,3,2,4,2,4,olive,3,2,1,,2,5,5,4,5,5,3,3,5,3,5,5,3,5,18,2,,1,1,4,3,christian,3,1,health science,45898
2/7/22 14:40,2/7/22 14:46,0,131.247.226.52,100,370,1,2/7/22 14:46,R_2SH0XepssbgoxHz,,,,,28.06190491,-82.40440369,anonymous,EN,0.899999976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,2,3,4,2,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,4,1,1,1,1,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,4,3,3,3,3,3,4,2,3,1,1,,olive,1,1,1,,2,3,3,3,3,5,3,3,3,3,3,3,3,3,20,2,,3,1,3,3,Christian,5,2,Chemistry,45612
2/7/22 15:58,2/7/22 16:23,0,131.247.226.143,100,1543,1,2/7/22 16:23,R_3s7DKtF2x4zFTCE,,,,,28.06190491,-82.40440369,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2,4,2,3,4,3,4,4,3,4,4,4,4,4,4,4,2,4,3,3,3,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,5,2,3,1,1,2,2,4,5,2,1,1,1,,olive,1,2,1,,1,4,6,5,5,5,4,4,4,3,3,2,1,5,18,2,,3,1,2,1,,3,2,Finance,45742
2/7/22 16:41,2/7/22 16:48,0,131.247.226.37,100,388,1,2/7/22 16:48,R_2ZVnWgWskVlGpnH,,,,,28.07679749,-82.44599915,anonymous,EN,1,1,4,3,4,2,2,3,2,2,4,3,2,3,4,2,2,4,3,4,3,4,2,2,3,3,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,3,3,2,3,3,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,4,5,2,4,4,2,2,3,3,4,2,4,4,2,4,Olive,2,1,1,,3,4,5,3,4,5,5,4,5,3,3,3,1,5,19,2,,4,1,3,3,Catholic,4,2,Biomedical sciences,45904
2/7/22 17:37,2/7/22 18:02,0,96.58.69.235,100,1495,1,2/7/22 18:02,R_28CXl4qM17pmf1L,,,,,28.04060364,-82.39510345,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,2,4,3,2,4,4,4,4,4,4,4,4,2,3,3,4,4,2,3,4,2,1,1,1,1,1,5,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,3,3,4,3,4,5,4,3,4,3,3,3,4,3,5,5,2,1,,olive,3,2,1,,3,3,3,4,4,5,3,6,4,3,4,5,5,5,19,1,,4,1,3,1,,1,2,cybersecurity,45905
2/7/22 19:30,2/7/22 19:37,0,96.59.223.190,100,467,1,2/7/22 19:37,R_AKBBNgmoxC3FgIx,,,,,27.45829773,-82.52870178,anonymous,EN,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,2,4,4,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,5,6,4,5,2,4,3,5,2,4,1,3,2,1,,olive,2,2,1,,4,3,5,5,5,5,4,4,4,3,3,3,1,5,19,2,,3,1,3,1,,2,2,Accounting,45906
2/7/22 20:59,2/7/22 21:13,0,96.59.183.124,100,839,1,2/7/22 21:13,R_33lgMBjiKxycGZx,,,,,28.06840515,-82.75930023,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,1,4,3,3,4,2,3,4,4,3,4,4,4,4,3,3,2,3,3,3,2,1,1,1,1,1,5,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,4,4,4,1,4,3,2,2,4,4,3,3,3,3,3,2,5,4,5,4,4,2,4,5,2,1,4,3,2,4,olive,3,2,1,,3,3,5,1,1,6,3,4,4,3,2,5,5,6,19,1,,1,1,1,1,,1,2,Health Science,45902
2/7/22 21:07,2/7/22 21:23,0,131.247.226.119,100,963,1,2/7/22 21:23,R_3CT1y0OEAjCWKNz,,,,,28.07679749,-82.44599915,anonymous,EN,1,1,2,2,2,1,1,4,3,2,4,3,4,4,4,2,4,3,4,4,2,3,2,2,2,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,4,3,1,4,4,2,4,4,4,4,4,4,4,1,4,4,3,2,4,3,1,4,3,3,3,3,3,3,4,1,4,5,3,3,4,5,5,3,2,4,3,2,3,olive,1,2,1,,2,2,4,1,5,4,4,5,3,1,7,4,1,7,19,2,,1,1,1,1,,2,2,Psychology ,45692
2/8/22 10:42,2/8/22 10:53,0,131.247.226.158,100,694,1,2/8/22 10:53,R_22tut3pWIyBiS38,,,,,28.07679749,-82.44599915,anonymous,EN,1,1,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,2,4,3,3,3,3,3,4,6,3,2,5,3,2,3,4,3,3,4,2,1,,olive,4,2,2,,4,1,4,1,2,6,1,1,1,1,3,5,2,6,20,1,,"1,4",1,5,3,Christian,6,2,Psychology,42297
2/8/22 10:44,2/8/22 10:54,0,131.247.142.49,100,617,1,2/8/22 10:54,R_88HOsBiVuwTJRaF,,,,,27.73849487,-82.64019775,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,3,2,1,2,2,1,4,3,3,2,2,4,3,4,3,4,2,1,2,2,2,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,3,2,4,1,1,2,3,2,2,1,2,3,2,2,olive,3,2,1,,2,4,4,4,5,7,4,4,4,4,4,5,1,5,19,1,,7,1,4,1,,6,2,Health Sciences,45808
2/8/22 11:05,2/8/22 11:15,0,67.187.90.32,100,629,1,2/8/22 11:15,R_4HnjabeWv0Y6zzr,,,,,36.17889404,-86.80349731,anonymous,EN,0.899999976,1,2,3,2,3,1,4,3,4,3,3,4,4,4,3,4,4,4,3,2,4,3,3,4,4,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,4,3,3,2,2,2,4,2,4,4,4,4,4,4,4,2,3,4,1,4,4,4,2,3,3,3,3,3,3,4,2,3,1,1,1,2,2,1,2,3,3,2,4,olive,3,2,2,Ted talks and podcasts ,4,1,2,1,1,7,2,1,1,1,1,1,1,1,21,2,,1,1,2,1,,3,2,Psychology ,45147
2/8/22 11:21,2/8/22 11:29,0,131.247.226.142,100,497,1,2/8/22 11:29,R_3HFU4F43p1MKIKD,,,,,28.07679749,-82.44599915,anonymous,EN,0.899999976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,2,2,4,4,4,1,1,1,1,1,5,4,3,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,2,3,4,3,2,4,3,4,2,2,2,2,2,3,3,1,2,3,4,4,1,3,4,1,3,3,2,1,olive,1,2,2,at home,2,4,6,4,1,4,4,4,4,1,1,1,1,4,19,2,,1,1,3,3,Christianity ,1,2,exercise science,45908
2/8/22 12:55,2/8/22 13:01,0,131.247.226.60,100,371,1,2/8/22 13:01,R_W268kr6XiflujUl,,,,,28.07679749,-82.44599915,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,2,2,3,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,2,2,1,1,1,1,1,5,4,4,4,3,4,3,4,2,4,4,4,4,4,3,4,4,4,2,2,4,2,1,3,3,3,1,3,3,3,3,4,3,2,5,5,2,2,2,5,4,1,3,3,1,,olive,3,2,1,,3,4,5,3,5,3,5,4,5,5,3,3,3,5,20,2,,1,1,2,1,,3,2,psych,42334
2/8/22 13:29,2/8/22 13:39,0,71.228.75.49,100,579,1,2/8/22 13:39,R_2tMeUzeKqq83Lgg,,,,,27.36779785,-82.52529907,anonymous,EN,1,1,4,1,3,2,2,4,4,3,4,3,4,4,4,3,2,4,4,4,4,2,3,4,3,3,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,3,2,2,4,4,4,2,2,2,4,2,2,4,4,2,4,2,4,4,2,4,2,3,3,3,3,3,4,5,3,2,1,1,2,2,1,3,1,4,4,2,4,Olive,3,2,1,,2,1,1,1,1,6,1,1,1,1,5,1,1,7,19,2,,1,1,5,3,Christian ,6,2,Psychology,45731
2/8/22 13:35,2/8/22 13:50,0,45.3.227.10,100,946,1,2/8/22 13:50,R_1FfSTPQTg1cPrwA,,,,,28.11470032,-82.36779785,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,2,1,4,4,4,4,4,3,4,4,1,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,3,3,3,3,4,6,4,5,4,2,2,2,5,4,2,3,3,1,,olive,1,2,2,high school,2,4,7,2,5,4,6,3,4,4,4,2,1,4,19,2,,4,1,3,3,chatolic,4,1,criminology,45768
2/8/22 14:09,2/8/22 14:33,0,68.204.78.28,100,1447,1,2/8/22 14:33,R_3GxJlk9mZxXEHjj,,,,,28.58360291,-81.53240204,anonymous,EN,1,1,3,2,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,4,2,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,1,1,4,4,3,1,3,3,3,3,4,5,4,4,4,2,2,2,5,4,5,3,2,2,1,olive,2,2,2,family member,3,1,2,2,5,7,1,1,1,1,2,2,2,7,18,2,,2,1,2,1,,1,2,Health science,45918
2/8/22 17:33,2/8/22 17:47,0,96.58.73.200,100,801,1,2/8/22 17:47,R_3smHtqRiIYrxAHG,,,,,28.04060364,-82.39510345,anonymous,EN,0.899999976,1,3,3,2,2,2,2,3,2,4,2,3,3,3,3,4,3,3,3,3,3,2,3,2,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,4,1,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,2,1,3,4,3,2,2,2,2,1,2,2,4,2,2,4,2,3,Olive,4,2,1,,3,3,3,2,2,4,5,3,3,2,3,3,2,5,18,1,,8,1,2,3,Hinduism,1,2,Biomedical Sciencies,45880
2/9/22 19:32,2/9/22 19:43,0,75.102.132.144,100,648,1,2/9/22 19:43,R_PBWJFdFj7pBz1Bv,,,,,28.07679749,-82.44599915,anonymous,EN,0.899999976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,4,2,2,4,4,3,4,3,4,4,4,2,4,4,4,4,1,3,3,4,4,3,3,1,1,2,1,1,5,4,4,4,4,2,4,4,4,2,2,2,4,4,2,4,4,2,2,3,4,2,4,2,2,2,3,1,4,1,3,2,4,1,1,1,1,1,1,1,1,5,1,2,1,,olive,3,2,1,,3,1,1,1,1,7,1,1,1,1,1,5,5,5,22,1,,1,1,1,3,Jewish ,2,2,Civil Engineering ,45920
2/9/22 23:15,2/10/22 0:01,0,131.247.226.55,100,2750,1,2/10/22 0:01,R_3jTpDE1ZuzsB9Dr,,,,,28.07679749,-82.44599915,anonymous,EN,1,1,2,2,1,2,2,4,1,2,4,4,4,2,4,1,1,4,4,4,2,3,1,2,3,3,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,3,4,4,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,3,1,4,3,3,1,6,4,6,6,4,3,4,6,4,3,6,3,2,2,olive,3,1,2,High School,2,3,5,7,5,5,3,7,4,3,5,6,2,5,18,1,,"1,2,7",1,5,3,Presbyterian,6,2,Biomedical Sciences,45827
2/10/22 8:47,2/10/22 8:55,0,172.58.169.46,100,452,1,2/10/22 8:55,R_3nTu2uqXtydTf1N,,,,,28.01170349,-82.58200073,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,4,3,3,3,4,1,1,1,1,1,5,2,2,2,2,4,2,2,4,2,3,3,2,4,3,3,3,2,2,2,3,2,3,2,2,3,3,4,3,2,3,5,6,4,4,2,4,3,4,4,4,4,2,2,1,,olive,2,2,1,,2,3,3,4,2,1,2,1,1,4,4,6,2,2,19,1,,1,1,4,1,,4,1,management ,45919
2/10/22 10:16,2/10/22 10:31,0,45.3.254.6,100,865,1,2/10/22 10:31,R_3HHT6rn4E1ua0Yq,,,,,28.03860474,-82.36959839,anonymous,EN,1,1,3,2,4,4,2,3,2,3,4,3,3,4,3,2,4,4,2,4,3,4,2,2,2,3,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,3,3,2,4,2,4,3,3,4,4,3,4,4,4,4,4,4,2,1,3,4,4,3,3,1,3,3,1,2,6,2,1,2,3,4,6,4,1,4,3,1,,Olive,2,2,1,,2,1,2,1,4,4,1,1,6,1,1,5,3,7,19,1,,2,1,4,3,Christian,4,2,Health Sciences,45911
2/10/22 15:24,2/10/22 15:33,0,170.55.174.135,100,507,1,2/10/22 15:33,R_3wsoZ403ITrUYZH,,,,,27.94549561,-82.45980072,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,2,4,3,4,4,2,4,4,3,2,4,4,4,3,3,4,2,3,2,4,3,1,1,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,6,4,3,4,2,4,2,4,4,2,1,,olive,4,1,2,Community college,3,4,6,1,5,5,6,2,6,2,5,1,2,5,23,1,,1,1,1,1,,1,2,Psychology,45951
2/10/22 16:47,2/10/22 16:59,0,131.247.224.116,100,729,1,2/10/22 16:59,R_Wfctk5BtGlAnMs1,,,,,28.06190491,-82.40440369,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,2,3,3,3,4,3,4,3,3,2,4,4,4,4,2,4,3,1,3,4,3,1,1,1,1,1,5,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,1,3,3,3,5,2,4,2,3,2,3,4,4,2,4,2,1,,olive,2,2,1,,2,2,6,2,5,5,4,3,5,2,1,1,2,1,19,1,,1,1,1,1,,1,2,finance,45946
2/11/22 9:05,2/11/22 9:16,0,131.247.224.19,100,686,1,2/11/22 9:16,R_276TbBIkxLKxYJB,,,,,28.06190491,-82.40440369,anonymous,EN,1,1,4,3,4,2,2,2,2,2,4,2,2,3,3,2,4,3,2,4,2,3,3,3,2,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,4,2,2,2,1,3,4,2,3,4,4,3,4,4,3,4,3,4,3,3,2,2,2,3,3,3,3,3,3,6,5,5,4,5,4,3,6,1,5,6,3,1,,olive,3,2,1,,3,5,6,3,5,5,5,4,5,3,2,4,3,5,18,1,,"1,4",1,,3,Catholic,4,1,Finance,45781
2/11/22 14:30,2/11/22 14:41,0,96.59.199.176,100,654,1,2/11/22 14:41,R_2pLgaH09YtDrfBu,,,,,27.45829773,-82.52870178,anonymous,EN,0.899999976,1,2,1,3,3,3,3,2,2,4,1,3,3,2,3,4,4,3,4,4,3,2,2,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,2,3,3,4,5,3,5,2,2,2,3,4,4,4,3,2,2,1,olive,3,2,1,,2,4,1,1,1,5,1,1,1,1,1,5,2,5,18,1,,"1,4",1,5,1,,6,2,Biology,45613
2/11/22 14:43,2/11/22 14:51,0,35.142.7.90,100,476,1,2/11/22 14:51,R_2Tp10O3w8cQlW9u,,,,,28.11470032,-82.36779785,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,4,3,2,3,2,4,4,3,4,4,4,4,4,4,3,4,2,1,4,1,2,1,1,1,1,1,5,4,4,4,4,4,4,1,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,1,4,3,3,2,1,5,1,4,1,1,1,1,1,1,1,1,4,2,4,olive ,3,2,2,High school,4,1,1,1,1,7,1,1,6,1,4,2,1,5,18,1,,1,1,3,1,,1,2,Biomedical Sciences ,45970
2/11/22 15:18,2/11/22 15:22,0,131.247.226.54,100,227,1,2/11/22 15:22,R_uvI77h6vsNY4KYN,,,,,28.07679749,-82.44599915,anonymous,EN,1,1,3,3,3,1,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,2,3,3,2,3,3,2,3,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,4,3,4,4,3,3,4,4,,4,4,3,1,,olive ,3,2,1,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,19,1,,3,4,2,1,,2,,BSME,45954
2/11/22 15:32,2/11/22 15:52,0,185.245.86.244,100,1228,1,2/11/22 15:52,R_6YAo6BWvIr3ozm1,,,,,25.78059387,-80.18260193,anonymous,EN,0.899999976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,5,2,2,4,2,2,2,2,4,4,2,4,4,2,4,2,4,2,2,3,2,2,2,2,2,2,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,olive,4,2,2,We had resource days in high dedicated to this,3,1,7,1,1,7,7,7,7,1,1,4,1,4,19,1,,1,1,1,1,,1,2,Cyber Security,45971
2/12/22 9:39,2/12/22 9:49,0,47.198.21.169,100,602,1,2/12/22 9:49,R_1eKkQtLpIzygpom,,,,,28.14120483,-82.5931015,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,5,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,2,5,4,1,1,2,1,1,5,1,2,4,4,2,4,olive,3,2,1,,3,4,4,4,7,4,4,4,4,1,1,1,1,7,19,1,,"1,2,4",1,1,1,,1,2,Biomedical Sciences,45935
2/12/22 12:55,2/12/22 13:01,0,47.198.0.213,100,364,1,2/12/22 13:01,R_3mls3HCASGhT1FJ,,,,,28.14120483,-82.5931015,anonymous,EN,1,1,4,1,4,4,4,4,4,3,3,4,4,4,4,1,4,4,4,4,2,4,3,4,4,4,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,4,2,5,1,1,1,6,2,1,,olive,1,2,1,,4,2,2,4,1,6,2,5,3,1,1,2,1,5,18,1,,3,1,1,1,,1,2,Microbiology,45981
2/12/22 13:30,2/12/22 13:45,0,131.247.224.114,100,924,1,2/12/22 13:45,R_shysCZYfMD6qT5L,,,,,28.06190491,-82.40440369,anonymous,EN,1,1,4,3,4,3,3,4,3,3,3,3,4,4,3,3,4,4,4,4,4,4,,4,4,4,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,2,2,1,1,1,4,1,4,4,3,3,1,2,2,3,2,2,2,6,1,1,,olive,1,2,1,,2,4,4,4,4,4,4,4,4,4,4,4,4,7,18,1,,3,1,2,1,,1,2,Exercise Science,45516
2/12/22 13:52,2/12/22 14:24,0,104.56.93.59,100,1932,1,2/12/22 14:24,R_1DuIZRsipFswokz,,,,,29.02470398,-80.95839691,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,2,3,3,3,4,1,2,3,1,2,5,4,2,4,4,2,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,5,5,4,4,3,3,3,4,5,5,2,6,2,1,,olive,1,2,1,,1,3,4,4,3,6,4,3,4,4,2,1,1,4,18,1,,1,1,3,3,Catholic ,4,2,Mechanical Engineering,45982
2/12/22 15:24,2/12/22 15:39,0,96.59.219.208,100,878,1,2/12/22 15:39,R_3EbQ1kjYB0q5Dkn,,,,,27.45829773,-82.52870178,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,3,4,2,3,3,3,4,3,3,4,3,3,3,2,4,2,3,3,3,4,1,1,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,4,3,5,4,3,2,2,2,3,3,4,1,1,,olive,1,2,1,,2,3,3,3,3,4,4,3,2,2,2,5,3,5,18,1,,3,1,4,1,,6,2,Biomedical Science,45986
2/13/22 17:18,2/13/22 17:31,0,131.247.226.58,100,776,1,2/13/22 17:31,R_263K2mlr8TEZIYS,,,,,28.07679749,-82.44599915,anonymous,EN,0.899999976,1,3,2,4,2,3,3,4,3,4,2,4,4,4,3,4,4,2,3,3,3,2,2,2,3,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,4,3,2,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,2,4,4,3,3,3,3,3,1,1,4,4,1,1,1,1,5,1,1,5,3,1,,My favorite color,3,2,1,,3,4,2,1,1,7,2,2,2,1,6,6,2,6,20,1,,2,1,1,1,,1,2,Information Technology,45975
2/13/22 20:09,2/13/22 20:16,0,131.247.224.25,100,413,1,2/13/22 20:16,R_PMLp8HU8MjNLFiV,,,,,28.06190491,-82.40440369,anonymous,EN,1,1,3,3,3,4,3,3,3,2,4,3,3,3,2,1,2,3,3,3,3,2,2,3,2,3,4,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,3,4,4,3,4,4,2,4,4,4,3,3,4,4,4,3,1,2,4,4,4,4,3,3,3,4,3,3,5,3,4,2,2,2,2,2,2,2,5,2,1,,olive,4,2,2,High school,2,5,5,5,5,5,5,5,5,5,3,3,3,5,18,1,,1,1,2,3,Catholic,3,2,Exercise science,46007
